timestamps,tweet_id,entity,sentiment,message
2025-12-06T00:25:12.300852,8810,Nvidia,Negative,Hate the fact Nvidia Filters makes my stream flashy when I’m trying to play warzone...
2025-12-06T00:28:19.677750,9177,Nvidia,Neutral,"Nvidia Gives Positive Forecasts Despite Coronavirus Hit #Nvidia

cdrinfo.com/d7/content/nvi… https://t.co/utMxGW1CIf"
2025-12-06T00:32:12.075305,12456,WorldOfCraft,Positive,This has to be my favourite cinematic in all of World of @Warcraft pic.twitter.com/zlCC1HsQ3l
2025-12-06T00:37:13.305191,1619,CallOfDutyBlackopsColdWar,Neutral,Know Your History...unless it involves China....because like....we have investors and shit...
2025-12-06T00:38:28.294981,364,Amazon,Irrelevant,Congratulations to @ninamanning78 on publication day. Hope you have a fabulous day and that your book flies 😊📚🎉
2025-12-06T00:42:32.550341,2567,Borderlands,Neutral,Chris loves me in borderlands one and two.
2025-12-06T00:48:14.963199,7780,MaddenNFL,Negative,@EAMaddenNFL  this game so trash pic.twitter.com/sCUc6dtHeB
2025-12-06T00:53:14.546868,11894,Verizon,Positive,"Congratulations to our client, Diego Scotti, CMO of @Verizon, on being named an @Adweek Brand Genius. pic.twitter.com/kilCPassn6"
2025-12-06T00:56:27.682559,3316,Facebook,Irrelevant,"This fat juicy son of a crackhead BITCH! My go to answer is always, your mother!"
2025-12-06T00:59:33.884826,10306,PlayerUnknownsBattlegrounds(PUBG),Irrelevant,👍 on @YouTube: PUBG MOBILE BEST TIKTOK VIDEOS | FUNNY MOMENTS | ELECTRO ICE ZARD youtube.com/watch?v=V6Erpx…
2025-12-06T01:00:34.181415,10429,RedDeadRedemption(RDR),Positive,"My favourite 4 games
God of War
Red Dead Redemption 2
Uncharted 1
Rise of the Tomb Raider"
2025-12-06T01:02:02.582068,279,Amazon,Neutral,"@NyxJacob Thanks for entering Grand Summoners #OnePunchMan #instantwin #sweepstakes 🎉

Watch the video to see if you won a $100 Amazon gift card! ✨Retweet every day for another chance to win!🌟

Play GS Global now for a FREE ★5 One Punch Man Unit!👊 https://t.co/WDX2C4Vy6u"
2025-12-06T01:05:14.604134,11544,TomClancysRainbowSix,Positive,"I’m honestly super hyped for this next @Rainbow6Game season, but I’m gonna miss old house"
2025-12-06T01:09:40.698554,11153,TomClancysGhostRecon,Negative,@GhostRecon you telling lights are bulletproof on this game? Fix that shit yo
2025-12-06T01:11:42.990261,9634,PlayStation5(PS5),Negative,"I love PlayStation in general. They always have my type of exclusives, more so than XB, but the PS5 design is not for me at all. I know I’ll get one eventually, but imma hide that thing somehow when I do lol"
2025-12-06T01:15:01.436324,6,Amazon,Neutral,Love Speculative Fiction? #Win a $100 #Amazon #GiftCard in this #Facebook & #Twitter #Giveaway via @sffbookbonanza: rafflecopter.com/rafl/display/a…
2025-12-06T01:16:32.562725,818,AssassinsCreed,Positive,Update: I actually finished Odyssey. I wish the three-ponged questline structure was communicated a bit more clearly but that game is a lot of fun once it hits its stride. twitter.com/iv_javy/status…
2025-12-06T01:17:26.070607,6890,johnson&johnson,Negative,They had a lawsuit over the opiates and the baby powder scandal why would they trust J&J?
2025-12-06T01:20:47.006735,855,AssassinsCreed,Positive,I actually really liked Assassin’s Creed 1
2025-12-06T01:25:02.122780,215,Amazon,Negative,Yo lowkey I feel like amazon is always charging me random amounts for shit I didnt buy
2025-12-06T01:28:49.713823,7306,LeagueOfLegends,Neutral,@IngameLeader is a social enterprise that uses esports to help at-risk-youth 'get off the streets' & improve their mental health 🥰 - Throw some love their way by following them!  #esports #csgo #LeagueOfLegends #FollowTheIngameLeader
2025-12-06T01:33:50.072252,664,ApexLegends,Positive,"After playing today, I’m gonna just say it...

Worlds Edge is a better map than King’s Canyon 🤷‍♂️

@PlayApex #ApexLegends https://t.co/uMQrfbFLmQ"
2025-12-06T01:34:33.757585,6860,johnson&johnson,Positive,That Johnson & Johnson Leave In Conditioner Works Good Asf. It Really Defined My Baby’s Hair.
2025-12-06T01:35:23.759825,8821,Nvidia,Neutral,"Amazing deal for you!

Lenovo Legion Y540 9th Gen Intel Core i5 15.6 inch FHD Gaming Laptop (8GB/512GB SSD/NVIDIA GTX 1650 4GB Graphics/Windows 10/Black/2.3Kg),81SY00CKIN for just Rs. 69990.0 from Amazon

Shop Now!
ekaro.in/enkr2020091846… https://t.co/wG6Qt6d7fs"
2025-12-06T01:36:31.853470,7486,LeagueOfLegends,Neutral,You have no idea how ready I am for this. Give me Twisted Fate! #LegendsOfRuneterra #LeagueOfLegends
2025-12-06T01:41:06.074851,9940,PlayStation5(PS5),Neutral,Watch The New PlayStation 5 Demon’s Souls Trailer myglnews.com/watch-the-new-…
2025-12-06T01:46:10.515098,4925,GrandTheftAuto(GTA),Irrelevant,"Words of gratitude - trevorphilipsstanaccount: I love how the GTA V Tumblr fandom in particular has been creating, through talented and beautiful artistic material, fanfics and interesting and deep debates, a complex and rich study of the... tmblr.co/Z3AEPWYrTEVY4e…"
2025-12-06T01:49:36.341692,5313,Hearthstone,Positive,New project out later with everyone's favorite #Hearthstone cult 👀
2025-12-06T01:54:55.201925,8360,Microsoft,Neutral,#Azure Microsoft unlocks the full potential of the smart building ecosystem azure.microsoft.com/blog/microsoft…
2025-12-06T01:56:03.497395,10694,RedDeadRedemption(RDR),Negative,@RockstarGames I legit can’t open or set my fucking camp I’m red dead redemption you need to let gta die! And fix rdr2!!!I IT PISSES ME OFF THE THE GAMES BEEN OUT FOR A YEAR AND YOU HAVNT DONE SHIT!
2025-12-06T01:56:19.518032,3353,Facebook,Neutral,Praise and Shame for Facebook mockpaperscissors.com/2020/06/18/pra…
2025-12-06T01:57:32.463889,9915,PlayStation5(PS5),Neutral,"Facts, bitch can’t even get that ps5 😩😂 for me lol"
2025-12-06T02:02:19.395875,10909,TomClancysGhostRecon,Negative,enough of this DLC Bullshit just give us a new Splinter Cell Video Game 🤦🏾‍♂️🤦🏾‍♂️
2025-12-06T02:05:06.616957,12,Amazon,Positive,Amazon has the coolest shit I never thought I needed so I just purchased these hooks that attach to the passenger seat so that you can hang your purse!!!! I’m so excited
2025-12-06T02:08:47.175691,7694,MaddenNFL,Negative,@EAMaddenNFL what is up with these player ratings? I think your algorithm is wrong 😂
2025-12-06T02:14:22.001090,3912,Cyberpunk2077,Irrelevant,"Ahh man, I have zero friends on
Twitter so I will tag @SecondYellowCrd. A great guy and a great FM player."
2025-12-06T02:15:24.983292,11590,TomClancysRainbowSix,Neutral,@Rainbow6Game actived the ranked
2025-12-06T02:20:56.669150,8270,Microsoft,Positive,A bullshit excuse by Apple. The real answer is because they can’t get the 30% cut of Microsoft’s subscription.
2025-12-06T02:23:54.360639,11306,TomClancysRainbowSix,Positive,This man is so wholesome 😭💖
2025-12-06T02:25:12.955792,1901,CallOfDutyBlackopsColdWar,Positive,Mfs getting excited for theatre mode on cold war when black ops 3 and black ops 4 had one and none yall did shit with it 👍
2025-12-06T02:27:31.791618,6472,Fortnite,Irrelevant,@Formula yo Alix or formula I am a big fan and it will mean a lot to be in a vid my fortnite username is FrEsH.Ed1ts pls add me
2025-12-06T02:32:12.049624,515,ApexLegends,Positive,"Best game ever!!
@MrJCorbs @PlayApex pic.twitter.com/EXZbxe6GGK"
2025-12-06T02:35:47.634059,4276,CS-GO,Neutral,Aiiight 💪
2025-12-06T02:38:22.645197,10007,PlayerUnknownsBattlegrounds(PUBG),Negative,@PUBG PLEASE SORT OUT THE GAME CRASHES!
2025-12-06T02:41:27.571186,6854,johnson&johnson,Neutral,"Coronavirus Vaccine Race Gets Desperate: Johnson & Johnson Posts Losses, Cases Spike websfavourites.com/science-and-te…"
2025-12-06T02:46:43.585949,4811,GrandTheftAuto(GTA),Positive,Grand Theft Auto 5 (EU) for a good Price g2a.com/r/quicksellgta
2025-12-06T02:49:55.527376,7806,MaddenNFL,Positive,Preordered @EAMaddenNFL for @PlayStation can’t wait!
2025-12-06T02:52:19.530078,11674,Verizon,Irrelevant,That’s kap AF this mf blank out everywhere
2025-12-06T02:54:01.088524,12714,WorldOfCraft,Positive,"Playing world of Warcraft! So much fucking fun. I can’t believe I wasted so much time playing games like cod, fortnite, h1. This right here is a REAL mans game."
2025-12-06T02:56:57.365225,5048,GrandTheftAuto(GTA),Positive,It's about fricking time!
2025-12-06T02:58:07.617720,5025,GrandTheftAuto(GTA),Positive,The khanjali is the best tank in GTA online pic.twitter.com/pnixQFSBeV
2025-12-06T03:03:06.812066,8728,NBA2K,Negative,I’m done bro all my stuff got corrupt and I’m downloading game updates now @2KSupport @NBA2K @Ronnie2K
2025-12-06T03:04:58.238286,11824,Verizon,Neutral,"Man I just left the Verizon store to see if I can get my hands on the pre order of the RAZR V4. The employee let me hold the phone and flip it up and now I’m never washing my hands again, I can’t wait til the 15th of February to get it. 🥺🥺💕"
2025-12-06T03:08:37.353405,11482,TomClancysRainbowSix,Positive,Annnnnnnd one more beautiful #4K #Clutch #RainbowSixSiege pic.twitter.com/BKQoLyigWC
2025-12-06T03:13:55.170756,12582,WorldOfCraft,Neutral,World of Warcraft Nonsense w/ Viewers! twitch.tv/kreaterage
2025-12-06T03:16:32.506207,80,Amazon,Neutral,14.39 Carats TCW 100% Natural Beautiful Amethyst Oval Cabochon Gem by DVG DVG... amazon.com/dp/B07WG5QYS7/… via @amazon
2025-12-06T03:19:35.466305,300,Amazon,Negative,"I like the idea behind this and whah it stands for, but don’t see this working"
2025-12-06T03:24:17.355489,5083,GrandTheftAuto(GTA),Negative,Holy shit
2025-12-06T03:28:55.205259,9627,PlayStation5(PS5),Negative,wtf I’m going to have to reinforce my desk to support this
2025-12-06T03:32:41.381191,11865,Verizon,Neutral,Verizon has joined a growing advertising boycott of Facebook over the social network’s handling of hate speech and decision to allow several contentious posts from Donald Trump to remain on its platform  ft.com/content/5e9624…
2025-12-06T03:37:12.413456,10102,PlayerUnknownsBattlegrounds(PUBG),Positive,"Had a pretty amazing time streaming tonight, pubg was alot of fun! Thanks to everyone who came and hung out❤❤"
2025-12-06T03:42:41.405263,1344,Battlefield,Neutral,An easy contest for a chance to win an art book of BF:V. Just fill out the google doc for a chance to win!
2025-12-06T03:47:53.411987,7366,LeagueOfLegends,Negative,"the implication that seraphine has witnessed jopping by superm and thus superm are officially part of league of legends lore,,, i cant do this anymore only in 2020 would something as absurd as fucking jopping make it into the carefully constructed lore of a billion dollar game"
2025-12-06T03:52:26.888970,5921,HomeDepot,Irrelevant,@UPS 2 bad she was not n place wen ups cust reps decided 2oss my $1600 last nov 2019! Wen ur reps won't do something 2 a oid disaster ur. Rand integrity s called n2 question. Trust means a lot. 2 mo ths disability benefit!
2025-12-06T03:52:35.458420,18,Amazon,Positive,"Amazon Best Sellers: Best Sports Collectibles ift.tt/32vpc7x 
            100 Vintage Football Cards in Old Sealed Wax Packs - Perfect for New Collectors
         ift.tt/2Re9Pfb ift.tt/2Q5Pvfw April 05, 2020 at 11:31AM"
2025-12-06T03:53:08.983950,2255,CallOfDuty,Positive,"Really enjoying the new 50bmg in #ModernWarfare , find it very satisfying hitting little clips like this (im not the best sniper but enjoy it) #CallofDuty

The Build I use is:
Dictator barrel
Tac laser
Tac-Wrap stock
Stippled grip
Sleight of hand https://t.co/xZbblCYUZI"
2025-12-06T03:54:20.944454,3944,Cyberpunk2077,Positive,"Glad I got my #Cyberpunk2077 strategy guide pre-ordered, I was going to do it last week but it was sold out! So I'm glad it back in stock pic.twitter.com/CrmoICs3w2"
2025-12-06T03:54:29.546893,2160,CallOfDuty,Irrelevant,‘Call of Duty’ Wins First Amendment Victory Over Use of Humvees alphatimenews.com/call-of-duty-w… https://t.co/bmSYMgUEEN
2025-12-06T03:57:47.529278,11155,TomClancysGhostRecon,Neutral,I'm getting some Resident Evil vibes from my characters original look. #TomClancysGhostReconWildlands #TomClancysGhostRecon #TomClancy #GhostReconWildlands #GhostRecon #Ubisoft pic.twitter.com/LWLp9XAPej
2025-12-06T04:03:26.344419,1110,AssassinsCreed,Positive,fucking dope. might actually pick it up again
2025-12-06T04:05:02.259431,6646,Fortnite,Irrelevant,All the 14 yo’s shitting on me in fortnite catch me irl I swear I’ll rock yo shit
2025-12-06T04:05:19.614446,5285,Hearthstone,Negative,"Too greedy?
#Hearthstone pic.twitter.com/caa4J0ZUKF"
2025-12-06T04:09:11.623947,8943,Nvidia,Neutral,"Half are political accounts, most of them I haven't interacted with in a few months, three NVidia accounts, two of them I have only even replied to once, and the only person who I know IRL is in the second row. How did this happen pic.twitter.com/nvqUiUYKOJ"
2025-12-06T04:15:11.304579,10370,PlayerUnknownsBattlegrounds(PUBG),Negative,That'd be so sad tho
2025-12-06T04:17:30.350114,6806,johnson&johnson,Neutral,Johnson & Johnson stopped their #COVID19 trial because a participant got an unexplained illness. The @FT tweet needs commas. @JNJNews
2025-12-06T04:18:00.169139,13160,Xbox(Xseries),Irrelevant,"#XSXFridgeSweeps 
😂 Amazing"
2025-12-06T04:21:06.263209,1171,AssassinsCreed,Negative,sometimes i feel like such an old grandma playing games.... a few months ago i bought assassin’s creed origins bc it was on sale and like 20 minutes in i was like “hm... this is too violent for me!” and never touched it again SKSJSBSB
2025-12-06T04:25:41.439759,10748,RedDeadRedemption(RDR),Neutral,"Red Dead Redemption 2
@RockstarGames
#RDR2 #RedDeadOnline 
#OutlawsForLife 
#PS4share pic.twitter.com/QHk7zNRwM8"
2025-12-06T04:28:33.117283,493,ApexLegends,Neutral,A Zip a hop and a step and a BAM YOURE DEAD 🎯🎯🎯 @SGH_RTs @SlimmDizzyXO #ApexLegends #XboxOne #SquadWipeSunday pic.twitter.com/rYGEja12DL
2025-12-06T04:33:00.540804,6224,FIFA,Positive,"Delighted to see FIFA supporting the WHO in the fight against COVID-19. They want to ""Pass the message to kick out Coronavirus"" #HandsElbowFaceDistanceFeel #WashAwayViruses #StaySafe

youtu.be/ZTl-5AjDb48 https://t.co/1Cdy9JindR"
2025-12-06T04:37:53.906710,5681,HomeDepot,Negative,damn @HomeDepot you really telling me to relapse like common man this shit aint cool :(
2025-12-06T04:40:36.949360,4090,CS-GO,Positive,"Best trailers this decade

1)CS GO
2)Baahubali 2
3) The Dark Knight Rises"
2025-12-06T04:42:32.782289,9769,PlayStation5(PS5),Positive,I actually quite like the design of the ps5. It truly feels like the next generation of a console rather than just being a bulkier box with more power
2025-12-06T04:46:23.513170,832,AssassinsCreed,Neutral,"Old screencaps from Assassin's Creed Odyssey when I found the wonder woman armour for Kassandra, and this nightmare of a horse.. pic.twitter.com/7shmVBGSV9"
2025-12-06T04:48:18.979688,5479,Hearthstone,Negative,Man nothing makes me feel dumber than trying to play hearthstone
2025-12-06T04:53:36.100622,7021,johnson&johnson,Neutral,"New York charges Johnson & Johnson with insurance fraud over opioid claims

pageone.ng/2020/09/17/new…

$JNJ"
2025-12-06T04:54:14.293592,1579,Battlefield,Negative,"Update: I did not do this

I played battlefield 4 instead. Which was a mistake."
2025-12-06T04:55:17.498021,4998,GrandTheftAuto(GTA),Negative,"BRO I JUST BOOTED UP GTA, WENT TO THE STORE, AND THAT BITCH STILL LOADING"
2025-12-06T04:56:54.358958,11610,Verizon,Negative,"Funny how this issue is not HUGE during this pandemic. In fact, it only states that T-mobile is affected but I’m a Verizon customer and I can’t even call out... #Tactics"
2025-12-06T05:01:11.037721,9895,PlayStation5(PS5),Irrelevant,"Holy shit, how pissed off do you have to be to be able to toss a fucking fridge like that?!"
2025-12-06T05:04:59.348877,6583,Fortnite,Negative,This skin didn’t age well... @LocalPolarBear
2025-12-06T05:10:17.535503,13150,Xbox(Xseries),Irrelevant,"🤣👉 @KEEMSTAR Ya know, the social media STI?

🤡 is going after the video game blogger @TheQuartering 👈😏

Why?! Who fuckin’ cares. 🤦‍♂️ Just wanted to point out where KEEM is at in life. 🤣 Painfully lame.

#gamers #PS5 #XboxSeriesX"
